index	word	sentence1	sentence2	start1	start2	end1	end2	label
1516	see	What message do you see in this letter?	We had to see a psychiatrist.	20	10	23	13	0
1517	say	I can not say 'zip wire'.	Please say your name slowly and clearly.	10	7	13	10	1
1518	change	He attributed the change to their marriage.	Can I get change for this $100 bill please?	18	10	24	16	0
1519	draw	Draw a conclusion.	She drew $2,000 from the account.	0	4	4	8	0
1520	rap	You can't act irresponsibly and then expect me to take the rap.	It was a bum rap.	59	13	62	16	1
1521	side	It brought out his better side.	John wrote 15 sides for his essay!	26	14	30	19	0
1522	winnow	Winnow chaff.	Winnow the finalists from the long list of applicants.	0	0	6	6	0
1523	business	They did nearly a million dollars of business over the long weekend.	Business is good today.	37	0	45	8	1
1524	refill	He got a refill for his notebook.	He got a refill for his ball-point pen.	9	9	15	15	1
1525	hold	Hold in place.	Hold these truths to be self-evident.	0	0	4	4	0
1526	run	The crowd had to run away from the burning structure with only the clothes on their backs.	She ran her fingers along the carved figurine.	17	4	20	7	0
1527	presence	He sensed the presence of danger.	He tested for the presence of radon.	14	18	22	26	0
1528	render	Render fat in a casserole.	They had to render the estate.	0	12	6	18	0
1529	mouth	New York is at the mouth of the Hudson.	The jar had a wide mouth.	19	19	24	24	0
1530	mean	You never understand what I mean!	I mean to go to Baddeck this summer.	28	2	32	6	0
1531	production	The production of white blood cells.	They hope to increase spaghetti production next year.	4	32	14	42	0
1532	loss	A serious loss of business.	Weight loss.	10	7	14	11	1
1533	stuff	There's good stuff in that book.	The stuff of heros.	13	4	18	9	0
1534	academy	The military academy at West Point.	The American Academy of Arts and Sciences.	13	13	20	20	0
1535	head	12 head of big cattle and 14 head of branded calves.	At five years of age this head of cattle is worth perhaps $40.	3	26	7	30	1
1536	give	Give one's talents to a good cause.	What gives?	0	5	4	10	0
1537	have	The only girl who would have him was the miller's daughter.	Have a lover.	24	0	28	4	0
1538	touch	She didn't touch her food all night.	Are you all right? You've hardly touched your lunch.	11	33	16	40	1
1539	arouse	To arouse jealousy.	To arouse compassion.	3	3	9	9	1
1540	credit	He arrived five minutes late, but to his credit he did work an extra ten minutes at the end of his shift.	Give her credit for trying.	41	9	47	15	1
1541	ball	The ball rolled into the corner pocket.	The ball travelled 90 mph on his serve.	4	4	8	8	1
1542	language	He recorded the spoken language of the streets.	He uttered harsh language.	23	17	31	25	1
1543	raise	To raise your walking stick to defend yourself.	A few important questions were raised after the attack.	3	31	8	37	0
1544	sanitize	Sanitize a document before releasing it to the press.	Sanitize history.	0	0	8	8	1
1545	translate	The renowned director could translate experience to film with ease.	The growth in income translates into greater purchasing power.	28	21	37	31	0
1546	remove	Remove a threat.	Doug removed the smudges from the tabletop.	0	5	6	12	1
1547	wall	The south wall had a small window.	Stomach walls.	10	8	14	13	0
1548	start	Start a new job.	I start my day with a good breakfast.	0	2	5	7	0
1549	piece	It is not known who created this piece.	I need to rest for a piece.	33	21	38	26	0
1550	wall	A wall of water.	The south wall had a small window.	2	10	6	14	0
1551	slot	The TV program has a new time slot.	He put a quarter in the slot.	30	24	34	28	0
1552	volunteer	To volunteer for doing the dishes.	He volunteered the information.	3	3	12	14	1
1553	erase	Please erase the formula on the blackboard -- it is wrong!	The Turks erased the Armenians in 1915.	7	10	12	16	0
1554	imbalance	A hormonal imbalance.	The growing imbalances between the rich and poor first lead to more crime.	11	12	20	22	1
1555	vouch	I vouch for the quality of my products.	He vouched his words by his deeds.	2	3	7	10	0
1556	term	A prison term.	The term allowed to a debtor to discharge his debt.	9	4	13	8	1
1557	excitement	He could hardly conceal his excitement when she agreed.	His face was flushed with excitement and his hands trembled.	28	26	38	36	0
1558	account	An account of a battle.	He gave an inaccurate account of the plot to kill the president.	3	22	10	29	1
1559	play	Play fair.	Play games.	0	0	4	4	0
1560	subject	I am a British subject.	A moving picture of a train is more dramatic than a still picture of the same subject.	15	78	22	85	0
1561	fire	We sat around the fire singing songs and telling stories.	Barbecue over an open fire.	18	22	22	26	0
1562	authority	Respect my authority!	I have the authority to penalise the staff in my department, but not the authority to sack them.	11	11	20	20	1
1563	path	The hurricane demolished houses in its path.	Genius usually follows a revolutionary path.	39	39	43	43	0
1564	time	It took more than half my time.	I didn't have time to finish.	26	14	30	18	1
1565	floor	The floor of the pelvis.	The floor of a cave served the refugees as a home.	4	4	9	9	1
1566	boss	He is the Republican boss in Kentucky.	Party bosses have a reputation for corruption.	21	6	25	12	1
1567	picture	The author gives a depressing picture of life in Poland.	He had no clear picture of himself or his world.	30	16	37	23	0
1568	bit	A horse hates having a bit put in its mouth.	The horse was not accustomed to a bit.	23	34	26	37	1
1569	make	She may not make the grade.	We made it!	12	3	16	7	1
1570	connection	The connection between church and state is inescapable.	The connection between overeating and obesity.	4	4	14	14	1
1571	block	The store is huge, occupying an entire city block.	He lives in the next block.	44	21	49	26	1
1572	application	A novel application of electronics to medical diagnosis.	He has tried several different word processing applications.	8	47	19	59	0
1573	estate	There are 50 acres of land in this estate.	The family owned a large estate on Long Island.	35	25	41	31	1
1574	shtik	He played a shtik Beethoven.	Play it straight with no shtik.	12	25	17	30	0
1575	quarter	It's a quarter til 4.	The wind is coming from that quarter.	7	29	14	36	0
1576	reason	The reason a steady state was never reached was that the back pressure built up too slowly.	Mankind should develop reason above all other virtues.	4	23	10	29	0
1577	push	'Now push hard,' said the doctor to the woman.	He pushed her to finish her doctorate.	5	3	9	9	0
1578	work	This old radio doesn't work anymore.	The vintner worked the wine in big oak vats.	23	12	27	18	0
1579	give	Give the orders.	Give him my best regards.	0	0	4	4	1
1580	monopoly	They have no monopoly on intelligence.	A land monopoly renders its holder(s) nearly almighty in an agricultural society.	13	7	21	15	1
1581	check	Place a check by the things you have done.	Put a check mark in the box corresponding to the correct answer.	8	6	13	11	1
1582	take	Tomorrow the doctor will take the cast off her arm.	Mother took our plates away and came back with some fruit for us to eat.	25	7	29	11	1
1583	wave	A wave of conservatism in the country led by the hard right.	There was a sudden wave of buying before the market closed.	2	19	6	23	1
1584	snow	It started to snow.	It was snowing all night.	14	7	18	14	1
1585	pay	Don't pay him any mind.	Pay attention.	6	0	9	3	1
1586	make	Make a stir.	Make friends.	0	0	4	4	0
1587	make	What do you make of his remarks?	Make a dress.	12	0	16	4	0
1588	think	Think thin.	Think big.	0	0	5	5	1
1589	face	Why the sad face?	I wish I had seen the look on his face when he got the news.	12	34	16	38	0
1590	bear	She agreed to bear the responsibility.	Bearing orders.	14	0	18	7	0
1591	see	I want to see whether she speaks French.	Could you see about lunch?	10	10	13	13	0
1592	acknowledge	* I acknowledge my transgressions. -- Psalm 51:3.	She acknowledged that she might have forgotten.	4	4	15	16	1
1593	influence	Used her parents' influence to get the job.	She was the most important influence in my life.	18	27	27	36	0
1594	consult	You should consult the dictionary.	They were content to consult libraries. -- William Whewell.	11	21	18	28	1
1595	work	I will work hard to improve my grades.	John worked with Paul on the task.	7	5	11	11	1
1596	give	Give the orders.	I gave my coat to the beggar.	0	2	4	6	0
1597	mean	I mean to go to Baddeck this summer.	I only meant to help you.	2	7	6	12	1
1598	work	This dough does not work easily.	Work the phones.	20	0	24	4	0
1599	body	A body of precedents.	A body of doctrine.	2	2	6	6	1
1600	bounce	Bounce a check.	The rubber ball bounced.	0	16	6	23	0
1601	keep	Our grant has run out and we can not keep you on.	Keep my seat, please.	37	0	41	4	0
1602	strength	The strength of the company's stock in recent weeks.	It was destroyed by the strength of the gale.	4	24	12	32	0
1603	keep	Our grant has run out and we can not keep you on.	We kept the work going as long as we could.	37	3	41	7	1
1604	backup	After the power failure, we had to restore the database from backup.	He made a backup in case the original was accidentally damaged or erased.	61	10	67	16	1
1605	lot	A building lot in a city.	He bought a lot on the lake.	11	12	14	15	1
1606	take	I'll take the blue plates.	We took the road on the right.	5	3	9	7	1
1607	strike	We must strike the enemy's oil fields.	Panic struck me.	8	6	14	12	0
1608	connection	There was a connection via the internet.	The connection between overeating and obesity.	12	4	22	14	0
1609	break	Break down a proof.	Break an alibi.	0	0	5	5	1
1610	pledge	His saxophone was in pledge.	Signed a pledge never to reveal the secret.	21	9	27	15	0
1611	drop	There is not a drop of pity in that man.	Put three drops of oil into the mixture.	15	10	19	15	1
1612	compass	Within the compass of an encircling wall.	Within the compass of education.	11	11	18	18	1
1613	snap	To snap a fastener.	The lock snapped shut.	3	9	7	16	0
1614	crack	Open the door a crack.	We managed to squeeze through a crack in the rock wall.	16	32	21	37	1
1615	foot	I'll meet you at the foot of the stairs.	The foot of the page.	21	4	25	8	0
1616	point	They sailed south around the point.	She scored three points.	29	17	34	23	0
1617	body	The student body.	They moved their arms and legs and bodies.	12	35	16	41	0
1618	time	We had a wonderful time at the party.	He had a time holding back the tears.	19	9	23	13	1
1619	break	Break a lucky streak.	Break the cycle of poverty.	0	0	5	5	1
1620	space	They tested his ability to locate objects in space.	The spaces are the notes F-A-C-E.	45	4	50	10	0
1621	continue	We can not continue several servants any longer.	The bad weather continued for two more weeks.	11	16	19	25	0
1622	run	Run a new program on the Mac.	Run the dishwasher.	0	0	3	3	1
1623	make	Make a mess in one's office.	He made as if to punch him, but they both laughed and shook hands.	0	3	4	7	0
1624	bear	Bear news.	Bear gifts.	0	0	4	4	1
1625	touch	This dish could use a touch of garlic.	At his touch the room filled with lights.	22	7	27	12	0
1626	beat	The drums beat all night.	Beat the table with his shoe.	10	0	14	4	0
1627	volume	"The letter ""G"" was found in volume 4."	Please turn down the volume on the stereo.	28	21	34	27	0
1628	work	I will work hard to improve my grades.	They worked at finishing the task.	7	5	11	11	1
1629	garage	We don't garage our car.	We garaged the convertible during the monsoon months.	9	3	15	10	1
1630	sanitize	Sanitize a document before releasing it to the press.	Sanitize the language in a book.	0	0	8	8	1
1631	work	The soft metal works well.	Start from the bottom and work towards the top.	15	26	20	30	0
1632	ride	Don't ride me so hard over my failure.	Let it ride.	6	7	10	11	0
1633	operation	The power of its engine determines its operation.	A multinational operation.	39	16	48	25	0
1634	size	The only city of any size in that area.	He blanched when he saw the size of the bill.	21	28	25	32	1
1635	doubt	I doubt these reports.	He doubted that was really what you meant.	2	3	7	10	1
1636	develop	Develop the rook.	Well-developed breasts.	0	5	7	14	0
1637	production	They improve their product every year; they export most of their agricultural production.	They hope to increase spaghetti production next year.	78	32	88	42	1
1638	day	In the day of the dinosaurs.	In the days of the Roman Empire.	7	7	10	11	1
